Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 1    A I-branch,SBUS B 1    B I-branch,SBUS C 1    C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   PV003V I-branch,TACS   PV003I I-branch,TACS   PV003W I-branch,TACS   PV004V I-branch,TACS   PV004I I-branch,TACS   PV004W I-branch,TACS   PV005V I-branch,TACS   PV005I I-branch,TACS   PV005W I-branch,TACS   PV006V I-branch,TACS   PV006I I-branch,TACS   PV006W I-branch,TACS   PV007V I-branch,TACS   PV007I I-branch,TACS   PV007W I-branch,TACS   PV008V I-branch,TACS   PV008I I-branch,TACS   PV008W I-branch
500,98231,-32896,-65337,58349,-51623,-2576,-61,-1143,1609,82693,-56573,76390,82741,-56554,76165,83023,-56732,76699,82942,-56690,76619,83540,-56908,76760,83218,-56790,76740,82046,-56303,76133,83867,-57008,76762
550,97860,-31110,-66752,58639,-50886,-3598,-61,-1143,1609,82519,-52540,73913,82577,-52520,73670,82826,-52710,74253,82745,-52664,74164,83332,-52901,74317,83016,-52773,74296,81890,-52248,73638,83658,-53010,74316
600,97455,-29314,-68144,58911,-50138,-4613,-61,-1143,1609,82360,-48602,71493,82426,-48582,71233,82645,-48783,71861,82563,-48733,71764,83140,-48988,71929,82830,-48850,71907,81747,-48289,71201,83466,-49105,71926
650,97015,-27506,-69511,59157,-49380,-5613,-61,-1143,1609,82215,-44757,69127,82290,-44738,68853,82480,-44947,69524,82398,-44893,69418,82965,-45166,69593,82660,-45019,69571,81619,-44424,68821,83290,-45292,69588
700,96541,-25689,-70854,59394,-48611,-6619,-61,-1143,1609,82085,-41003,66814,82168,-40984,66527,82331,-41202,67238,82248,-41144,67123,82805,-41433,67308,82506,-41277,67286,81506,-40651,66495,83130,-41568,67300
750,96032,-23863,-72171,59630,-47829,-7634,-61,-1143,1609,81970,-37338,64551,82061,-37320,64253,82197,-37545,65001,82114,-37484,64877,82662,-37789,65072,82367,-37624,65049,81407,-36968,64221,82985,-37932,65061
800,95489,-22028,-73463,59852,-47038,-8646,-61,-1143,1609,81869,-33760,62337,81966,-33743,62029,82078,-33975,62812,81995,-33911,62679,82533,-34231,62883,82244,-34058,62860,81320,-33373,61997,82856,-34382,62869
850,94912,-20186,-74729,60054,-46237,-9649,-61,-1143,1609,81782,-30269,60171,81885,-30253,59853,81974,-30490,60668,81891,-30422,60527,82420,-30757,60740,82136,-30576,60716,81247,-29865,59823,82742,-30916,60722
900,94302,-18336,-75968,60243,-45425,-10651,-61,-1143,1609,81709,-26861,58049,81818,-26846,57724,81885,-27089,58569,81801,-27017,58419,82321,-27366,58640,82042,-27178,58615,81187,-26442,57694,82643,-27532,58619
950,93658,-16480,-77180,60426,-44602,-11659,-61,-1143,1609,81649,-23535,55971,81763,-23522,55640,81810,-23769,56512,81726,-23694,56353,82237,-24056,56582,81963,-23861,56557,81141,-23101,55611,82558,-24230,56558
1000,92981,-14618,-78365,60596,-43769,-12664,-61,-1143,1609,81603,-20291,53935,81722,-20279,53599,81749,-20529,54496,81664,-20451,54328,82168,-20826,54564,81899,-20624,54539,81107,-19842,53570,82487,-21007,54536
1050,92270,-12751,-79522,60748,-42927,-13661,-61,-1143,1609,81569,-17125,51939,81692,-17114,51599,81702,-17367,52518,81616,-17286,52343,82112,-17674,52585,81848,-17465,52560,81085,-16663,51571,82430,-17862,52553
1100,91527,-10879,-80651,60886,-42075,-14656,-61,-1143,1609,81548,-14036,49981,81675,-14028,49638,81668,-14283,50579,81582,-14199,50395,82070,-14598,50642,81810,-14383,50617,81076,-13562,49612,82387,-14793,50608
1150,90752,-9003,-81751,61014,-41213,-15651,-61,-1143,1609,81540,-11023,48061,81671,-11017,47716,81648,-11274,48675,81561,-11187,48482,82041,-11597,48736,81786,-11376,48711,81078,-10537,47690,82357,-11799,48697
1200,89944,-7125,-82822,61128,-40341,-16644,-61,-1143,1609,81544,-8085,46176,81678,-8080,45830,81640,-8339,46805,81553,-8249,46605,82026,-8670,46863,81775,-8443,46839,81093,-7587,45806,82340,-8878,46821
1250,89104,-5243,-83863,61226,-39461,-17629,-61,-1143,1609,81560,-5220,44324,81697,-5216,43980,81645,-5476,44969,81558,-5383,44760,82023,-5815,45023,81777,-5582,44999,81119,-4710,43956,82336,-6029,44977
1300,88233,-3360,-84875,61310,-38571,-18611,-61,-1143,1609,81588,-2426,42506,81727,-2424,42163,81663,-2684,43164,81575,-2588,42947,82033,-3030,43215,81791,-2792,43190,81156,-1906,42141,82344,-3250,43165
1350,87330,-1476,-85857,61381,-37672,-19590,-61,-1143,1609,81628,299,40719,81769,298,40378,81693,38,41389,81604,137,41165,82056,-314,41437,81818,-72,41412,81205,828,40357,82365,-541,41382
1400,86396,409,-86808,61437,-36764,-20565,-61,-1143,1609,81678,2954,38961,81822,2952,38624,81735,2692,39644,81645,2793,39412,82090,2333,39687,81856,2580,39662,81265,3493,38604,82398,2101,39629
1450,85431,2294,-87728,61478,-35848,-21533,-61,-1143,1609,81740,5543,37232,81885,5539,36899,81788,5279,37926,81697,5383,37686,82136,4914,37965,81906,5166,37940,81335,6091,36881,82442,4677,37902
1500,84436,4178,-88617,61504,-34923,-22495,-61,-1143,1609,81812,8065,35531,81958,8059,35202,81852,7800,36234,81761,7907,35988,82194,7430,36268,81968,7686,36245,81415,8622,35185,82497,7188,36202
1550,83412,6061,-89475,61515,-33990,-23452,-61,-1143,1609,81895,10524,33855,82042,10516,33533,81928,10258,34568,81835,10367,34314,82263,9882,34597,82040,10142,34574,81506,11088,33517,82564,9635,34527
1600,82357,7941,-90300,61512,-33049,-24405,-61,-1143,1609,81988,12919,32205,82136,12909,31888,82014,12652,32926,81921,12764,32665,82342,12272,32950,82123,12536,32927,81606,13491,31874,82642,12019,32876
1650,81273,9818,-91094,61493,-32100,-25349,-61,-1143,1609,82091,15252,30579,82240,15240,30269,82110,14985,31307,82016,15099,31040,82432,14600,31326,82217,14867,31303,81716,15831,30256,82729,14343,31248
1700,80161,11692,-91856,61458,-31143,-26287,-61,-1143,1609,82203,17524,28975,82353,17511,28673,82217,17257,29710,82122,17374,29436,82532,16868,29724,82321,17139,29701,81836,18110,28662,82827,16606,29641
1750,79020,13562,-92584,61408,-30179,-27218,-61,-1143,1609,82325,19737,27393,82475,19722,27099,82333,19470,28134,82238,19590,27854,82643,19077,28142,82435,19351,28120,81964,20330,27090,82935,18811,28055
1800,77850,15427,-93280,61343,-29207,-28143,-61,-1143,1609,82456,21892,25832,82606,21875,25547,82459,21625,26578,82363,21747,26292,82762,21228,26581,82558,21505,26559,82101,22491,25539,83053,20958,26490
1850,76654,17287,-93943,61262,-28229,-29059,-61,-1143,1609,82596,23990,24290,82745,23972,24015,82594,23723,25041,82497,23847,24748,82891,23322,25038,82690,23603,25017,82247,24594,24008,83180,23048,24943
1900,75429,19140,-94572,61164,-27243,-29967,-61,-1143,1609,82744,26032,22768,82893,26012,22502,82738,25765,23522,82640,25892,23224,83030,25362,23514,82832,25645,23493,82401,26642,22497,83315,25084,23415
1950,74179,20987,-95168,61051,-26251,-30867,-61,-1143,1609,82900,28020,21263,83049,27998,21008,82891,27753,22020,82792,27882,21717,83176,27347,22006,82981,27632,21986,82563,28634,21004,83459,27065,21903
2000,72901,22826,-95730,60922,-25252,-31758,-61,-1143,1609,83064,29954,19776,83213,29930,19531,83052,29687,20535,82952,29819,20227,83332,29278,20516,83140,29566,20496,82733,30573,19529,83612,28993,20409
2050,71598,24657,-96258,60776,-24248,-32640,-61,-1143,1609,83236,31835,18305,83384,31810,18071,83220,31569,19066,83119,31703,18753,83495,31158,19040,83306,31448,19021,82910,32459,18071,83773,30870,18930
2100,70270,26479,-96751,60614,-23237,-33513,-61,-1143,1609,83415,33665,16849,83563,33639,16627,83397,33400,17612,83295,33536,17293,83666,32986,17580,83480,33279,17561,83094,34293,16628,83941,32695,17465
2150,68916,28292,-97211,60436,-22220,-34376,-61,-1143,1609,83602,35445,15408,83748,35418,15198,83580,35181,16172,83478,35319,15849,83844,34765,16134,83661,35059,16116,83285,36077,15201,84116,34471,16016
2200,67538,30095,-97635,60241,-21198,-35229,-61,-1143,1609,83794,37176,13982,83940,37147,13783,83771,36912,14745,83667,37052,14418,84030,36495,14702,83850,36791,14684,83483,37811,13788,84299,36198,14579
2250,66136,31887,-98025,60030,-20171,-36073,-61,-1143,1609,83994,38858,12569,84138,38829,12382,83969,38596,13331,83864,38738,13000,84222,38177,13283,84045,38474,13265,83687,39497,12388,84489,37877,13156
2300,64711,33668,-98381,59802,-19139,-36905,-61,-1143,1609,84199,40494,11169,84342,40463,10994,84172,40232,11930,84067,40376,11595,84421,39811,11875,84246,40111,11858,83897,41136,11002,84684,39510,11745
2350,63262,35437,-98701,59557,-18102,-37726,-61,-1143,1609,84410,42083,9781,84552,42051,9619,84382,41822,10541,84276,41968,10202,84625,41401,10480,84454,41701,10464,84112,42728,9629,84886,41096,10347
2400,61791,37193,-98986,59296,-17061,-38537,-61,-1143,1609,84627,43627,8405,84768,43594,8255,84598,43367,9162,84491,43515,8821,84836,42945,9096,84667,43246,9080,84333,44275,8267,85094,42638,8959
2450,60298,38936,-99236,59018,-16015,-39336,-61,-1143,1609,84849,45127,7040,84989,45094,6902,84819,44868,7795,84711,45018,7451,85053,44445,7723,84886,44748,7708,84559,45777,6916,85307,44137,7582
2500,58784,40665,-99451,58723,-14966,-40122,-61,-1143,1609,85076,46584,5685,85214,46550,5561,85045,46326,6437,84937,46478,6090,85274,45902,6360,85110,46206,6345,84790,47237,5576,85526,45592,6216
2550,57249,42380,-99631,58412,-13913,-40897,-61,-1143,1609,85307,47999,4341,85444,47964,4229,85276,47742,5090,85167,47895,4740,85500,47317,5007,85339,47622,4993,85026,48653,4246,85749,47005,4859
2600,55693,44079,-99775,58083,-12856,-41660,-61,-1143,1609,85543,49372,3006,85679,49336,2907,85512,49116,3751,85402,49271,3400,85731,48691,3663,85572,48997,3649,85265,50029,2926,85977,48378,3512
2650,54118,45763,-99883,57738,-11797,-42409,-61,-1143,1609,85783,50705,1681,85917,50669,1594,85751,50450,2422,85641,50607,2068,85967,50025,2328,85810,50331,2315,85509,51363,1615,86209,49710,2174
2700,52523,47431,-99957,57376,-10734,-43146,-61,-1143,1609,86027,51999,364,86159,51962,290,85995,51744,1101,85884,51903,746,86206,51319,1002,86052,51626,990,85756,52659,313,86445,51004,844
2750,50910,49082,-99994,56997,-9670,-43869,-61,-1143,1609,86274,53254,-944,86405,53216,-1005,86243,53000,-212,86131,53161,-568,86449,52575,-316,86297,52883,-327,86007,53915,-980,86685,52259,-476
2800,49278,50715,-99996,56602,-8603,-44578,-61,-1143,1609,86524,54472,-2243,86653,54433,-2292,86493,54219,-1517,86381,54381,-1874,86696,53794,-1626,86546,54102,-1637,86261,55134,-2266,86928,53476,-1790
2850,47630,52331,-99963,56189,-7534,-45274,-61,-1143,1609,86777,55652,-3535,86905,55614,-3572,86747,55400,-2814,86634,55564,-3172,86945,54976,-2928,86798,55284,-2938,86518,56315,-3543,87175,54657,-3094
2900,45964,53928,-99894,55760,-6464,-45955,-61,-1143,1609,87033,56797,-4819,87159,56758,-4844,87003,56545,-4104,86890,56711,-4463,87197,56122,-4223,87052,56430,-4232,86777,57461,-4813,87424,55802,-4392
2950,44282,55505,-99789,55314,-5392,-46622,-61,-1143,1609,87291,57906,-6096,87415,57867,-6109,87262,57656,-5387,87149,57823,-5746,87452,57233,-5511,87309,57541,-5519,87039,58571,-6076,87675,56913,-5682
3000,42584,57063,-99650,54852,-4320,-47274,-61,-1143,1609,87552,58982,-7366,87674,58942,-7367,87523,58732,-6663,87409,58900,-7022,87709,58309,-6791,87569,58618,-6799,87302,59647,-7332,87929,57989,-6966
3050,40871,58601,-99474,54372,-3247,-47911,-61,-1143,1609,87814,60023,-8629,87934,59984,-8618,87786,59774,-7932,87672,59944,-8292,87968,59353,-8065,87830,59661,-8072,87568,60689,-8582,88185,59032,-8242
3100,39143,60118,-99264,53877,-2174,-48532,-61,-1143,1609,88077,61033,-9886,88196,60993,-9863,88051,60784,-9196,87936,60955,-9555,88229,60363,-9332,88093,60672,-9339,87835,61699,-9825,88442,60042,-9512
3150,37402,61613,-99018,53364,-1101,-49138,-61,-1143,1609,88342,62010,-11136,88459,61970,-11102,88317,61762,-10452,88202,61935,-10811,88491,61342,-10593,88357,61651,-10599,88103,62676,-11061,88701,61021,-10775
3200,35647,63087,-98737,52836,-28,-49728,-61,-1143,1609,88608,62956,-12379,88723,62916,-12335,88584,62708,-11703,88469,62883,-12060,88755,62290,-11848,88622,62599,-11853,88372,63622,-12292,88960,61969,-12032
3250,33880,64538,-98420,52291,1044,-50302,-61,-1143,1609,88875,63872,-13616,88988,63832,-13561,88852,63625,-12948,88737,63800,-13304,89019,63208,-13096,88888,63516,-13100,88642,64538,-13517,89221,62887,-13282
3300,32101,65966,-98069,51730,2115,-50859,-61,-1143,1609,89142,64758,-14848,89254,64718,-14782,89120,64511,-14187,89005,64688,-14541,89283,64096,-14338,89155,64404,-14342,88912,65424,-14735,89482,63775,-14527
3350,30310,67371,-97683,51152,3184,-51400,-61,-1143,1609,89409,65615,-16073,89519,65576,-15997,89389,65369,-15420,89274,65547,-15773,89549,64955,-15575,89422,65262,-15577,89183,66281,-15949,89744,64634,-15765
3400,28508,68752,-97263,50559,4252,-51924,-61,-1143,1609,89676,66445,-17293,89785,66405,-17207,89658,66199,-16647,89543,66378,-16998,89814,65786,-16805,89689,66093,-16807,89453,67110,-17156,90006,65466,-16998
3450,26697,70109,-96807,49950,5317,-52430,-61,-1143,1609,89944,67246,-18507,90050,67207,-18412,89926,67001,-17869,89811,67181,-18218,90079,66590,-18030,89956,66896,-18031,89724,67911,-18359,90267,66270,-18224
3500,24875,71440,-96318,49325,6380,-52920,-61,-1143,1609,90210,68022,-19715,90315,67983,-19611,90195,67777,-19085,90080,67958,-19432,90344,67367,-19249,90223,67673,-19250,89994,68686,-19556,90529,67048,-19445
3550,23045,72746,-95794,48685,7440,-53391,-61,-1143,1609,90476,68771,-20917,90580,68732,-20804,90462,68526,-20295,90347,68708,-20640,90608,68118,-20462,90489,68423,-20462,90263,69434,-20747,90789,67800,-20660
3600,21207,74027,-95236,48029,8497,-53845,-61,-1143,1609,90742,69495,-22114,90843,69456,-21993,90729,69250,-21500,90614,69433,-21842,90871,68844,-21670,90754,69149,-21669,90531,70157,-21933,91049,68526,-21869
3650,19362,75281,-94644,47358,9550,-54281,-61,-1143,1609,91006,70194,-23306,91105,70156,-23176,90994,69950,-22700,90880,70134,-23039,91133,69545,-22872,91018,69849,-22870,90798,70856,-23114,91308,69228,-23072
3700,17509,76508,-94019,46671,10599,-54699,-61,-1143,1609,91268,70869,-24491,91366,70832,-24354,91258,70625,-23894,91145,70810,-24230,91394,70222,-24068,91281,70526,-24066,91064,71530,-24290,91565,69906,-24270
3750,15650,77708,-93360,45970,11644,-55098,-61,-1143,1609,91530,71521,-25672,91626,71484,-25526,91521,71277,-25082,91408,71463,-25415,91654,70876,-25259,91543,71179,-25255,91329,72181,-25460,91821,70561,-25461
3800,13786,78880,-92668,45254,12684,-55478,-61,-1143,1609,91789,72150,-26846,91883,72113,-26694,91782,71906,-26265,91669,72093,-26595,91911,71507,-26443,91802,71809,-26439,91591,72809,-26626,92075,71194,-26647
3850,11916,80025,-91944,44524,13720,-55840,-61,-1143,1609,92047,72757,-28015,92139,72721,-27856,92041,72513,-27443,91929,72701,-27768,92167,72116,-27623,92060,72417,-27618,91852,73414,-27786,92328,71804,-27827
3900,10043,81141,-91186,43779,14749,-56183,-61,-1143,1609,92302,73342,-29178,92393,73307,-29013,92298,73099,-28614,92187,73287,-28936,92421,72704,-28796,92316,73004,-28790,92111,73999,-28940,92578,72393,-29002
3950,8166,82228,-90396,43020,15774,-56507,-61,-1143,1609,92555,73907,-30336,92644,73873,-30164,92553,73664,-29780,92442,73853,-30098,92673,73271,-29963,92569,73570,-29957,92367,74562,-30090,92826,72961,-30169
4000,6286,83286,-89574,42247,16792,-56811,-61,-1143,1609,92806,74452,-31488,92893,74418,-31310,92805,74208,-30940,92695,74398,-31255,92922,73817,-31125,92820,74116,-31117,92621,75105,-31233,93072,73509,-31332
4050,4404,84314,-88720,41461,17803,-57096,-61,-1143,1609,93054,74976,-32634,93140,74943,-32450,93054,74733,-32095,92945,74923,-32405,93168,74344,-32280,93068,74641,-32272,92872,75628,-32372,93315,74037,-32488
4100,2520,85313,-87835,40661,18808,-57361,-61,-1143,1609,93299,75482,-33773,93383,75449,-33585,93301,75238,-33243,93192,75429,-33549,93412,74852,-33430,93314,75148,-33421,93121,76132,-33505,93555,74546,-33638
4150,635,86281,-86918,39848,19805,-57607,-61,-1143,1609,93541,75969,-34908,93624,75937,-34715,93544,75725,-34386,93437,75916,-34687,93653,75341,-34573,93556,75636,-34563,93366,76618,-34632,93793,75037,-34781
4200,-1250,87218,-85971,39021,20795,-57832,-61,-1143,1609,93781,76438,-36036,93861,76407,-35839,93785,76194,-35522,93679,76386,-35819,93891,75812,-35710,93796,76106,-35700,93608,77085,-35754,94027,75510,-35919
4250,-3134,88125,-84993,38183,21777,-58038,-61,-1143,1609,94017,76889,-37157,94096,76859,-36957,94022,76645,-36653,93917,76837,-36944,94125,76266,-36841,94032,76559,-36829,93848,77535,-36870,94258,75965,-37050
4300,-5017,89000,-83985,37331,22751,-58223,-61,-1143,1609,94249,77324,-38273,94326,77295,-38068,94256,77080,-37777,94152,77272,-38064,94356,76702,-37965,94265,76994,-37953,94083,77967,-37980,94485,76404,-38174
4350,-6899,89844,-82947,36468,23716,-58388,-61,-1143,1609,94478,77742,-39382,94554,77714,-39174,94486,77498,-38895,94383,77691,-39177,94583,77123,-39083,94494,77414,-39070,94315,78384,-39084,94710,76826,-39292
4400,-8778,90655,-81879,35592,24673,-58533,-61,-1143,1609,94703,78144,-40485,94777,78117,-40274,94713,77900,-40006,94611,78093,-40283,94807,77527,-40194,94720,77817,-40181,94544,78784,-40182,94930,77232,-40403
4450,-10654,91435,-80783,34705,25620,-58658,-61,-1143,1609,94925,78531,-41581,94997,78504,-41368,94935,78286,-41110,94835,78480,-41382,95027,77916,-41299,94941,78205,-41284,94769,79169,-41273,95147,77623,-41507
4500,-12526,92182,-79657,33807,26557,-58762,-61,-1143,1609,95142,78903,-42671,95213,78877,-42455,95154,78658,-42208,95055,78852,-42475,95243,78290,-42396,95159,78577,-42381,94990,79539,-42359,95359,77999,-42604
4550,-14394,92896,-78504,32898,27484,-58845,-61,-1143,1609,95356,79260,-43753,95425,79235,-43536,95368,79015,-43299,95271,79209,-43560,95455,78650,-43487,95373,78936,-43471,95206,79894,-43438,95568,78360,-43695
4600,-16257,93577,-77322,31978,28401,-58908,-61,-1143,1609,95565,79604,-44829,95633,79580,-44610,95579,79358,-44383,95482,79552,-44639,95663,78995,-44570,95583,79280,-44554,95419,80235,-44510,95773,78708,-44778
4650,-18114,94225,-76113,31047,29307,-58951,-61,-1143,1609,95771,79934,-45898,95836,79911,-45678,95785,79688,-45460,95690,79882,-45710,95867,79327,-45646,95788,79611,-45629,95628,80563,-45576,95973,79042,-45854
4700,-19964,94839,-74877,30107,30202,-58972,-61,-1143,1609,95972,80251,-46960,96036,80228,-46738,95987,80005,-46530,95893,80198,-46775,96066,79646,-46715,95989,79928,-46697,95832,80877,-46635,96169,79363,-46922
4750,-21807,95420,-73615,29156,31086,-58973,-61,-1143,1609,96168,80555,-48014,96230,80534,-47792,96184,80308,-47592,96092,80502,-47831,96261,79952,-47776,96186,80233,-47758,96032,81179,-47686,96361,79671,-47982
4800,-23643,95967,-72326,28196,31958,-58953,-61,-1143,1609,96360,80847,-49061,96421,80826,-48838,96377,80600,-48647,96287,80794,-48881,96451,80246,-48830,96378,80526,-48811,96227,81469,-48731,96548,79968,-49035
4850,-25470,96480,-71011,27227,32818,-58912,-61,-1143,1609,96547,81127,-50100,96606,81108,-49877,96565,80880,-49694,96476,81073,-49922,96637,80529,-49876,96565,80807,-49857,96418,81747,-49769,96730,80252,-50080
4900,-27288,96958,-69672,26250,33666,-58850,-61,-1143,1609,96730,81396,-51131,96788,81377,-50909,96748,81148,-50734,96662,81342,-50956,96818,80800,-50915,96748,81076,-50894,96604,82013,-50799,96908,80525,-51118
4950,-29097,97402,-68307,25264,34501,-58768,-61,-1143,1609,96908,81653,-52155,96964,81636,-51933,96927,81406,-51765,96842,81599,-51982,96994,81060,-51945,96926,81335,-51923,96785,82268,-51822,97081,80788,-52147
5000,-30895,97811,-66919,24269,35323,-58665,-61,-1143,1609,97081,81900,-53171,97136,81885,-52950,97100,81653,-52789,97018,81846,-52999,97165,81309,-52967,97100,81583,-52945,96962,82513,-52836,97250,81039,-53168
5050,-32682,98186,-65506,23267,36132,-58541,-61,-1143,1609,97250,82137,-54178,97302,82123,-53958,97269,81890,-53804,97188,82082,-54009,97332,81548,-53980,97268,81821,-53958,97134,82748,-53844,97413,81281,-54180
5100,-34457,98526,-64070,22258,36928,-58396,-61,-1143,1609,97413,82365,-55178,97464,82351,-54959,97433,82116,-54811,97354,82308,-55010,97494,81778,-54985,97432,82049,-54962,97300,82972,-54843,97572,81512,-55184
5150,-36221,98831,-62612,21241,37709,-58231,-61,-1143,1609,97572,82582,-56169,97621,82570,-55951,97592,82334,-55809,97515,82525,-56003,97650,81997,-55982,97590,82267,-55958,97462,83187,-55834,97726,81734,-56179
5200,-37971,99100,-61131,20218,38477,-58045,-61,-1143,1609,97726,82791,-57151,97773,82779,-56935,97746,82542,-56799,97671,82733,-56987,97802,82208,-56970,97744,82476,-56946,97619,83393,-56817,97875,81948,-57166
5250,-39708,99335,-59628,19188,39230,-57838,-61,-1143,1609,97874,82991,-58125,97920,82980,-57911,97895,82742,-57780,97822,82932,-57962,97949,82410,-57949,97892,82677,-57924,97771,83591,-57791,98018,82152,-58143
5300,-41431,99534,-58105,18153,39968,-57611,-61,-1143,1609,98018,83182,-59090,98062,83173,-58878,98038,82933,-58752,97968,83123,-58928,98090,82604,-58919,98035,82869,-58894,97918,83779,-58757,98157,82348,-59112
5350,-43139,99698,-56560,17111,40691,-57363,-61,-1143,1609,98156,83366,-60045,98199,83357,-59836,98177,83116,-59715,98108,83306,-59886,98227,82789,-59880,98174,83053,-59854,98060,83960,-59714,98291,82536,-60071
5400,-44832,99826,-54996,16065,41399,-57095,-61,-1143,1609,98290,83541,-60992,98331,83534,-60785,98310,83291,-60669,98244,83480,-60834,98358,82967,-60832,98307,83229,-60805,98197,84133,-60662,98419,82716,-61021
5450,-46508,99919,-53412,15014,42092,-56806,-61,-1143,1609,98418,83709,-61930,98458,83703,-61726,98438,83459,-61614,98374,83648,-61773,98484,83137,-61774,98435,83398,-61747,98329,84298,-61602,98542,82889,-61962
5500,-48169,99976,-51809,13958,42768,-56498,-61,-1143,1609,98541,83870,-62858,98579,83866,-62657,98561,83620,-62549,98500,83808,-62702,98605,83301,-62707,98558,83560,-62679,98455,84457,-62532,98661,83054,-62893
5550,-49812,99998,-50188,12898,43429,-56169,-61,-1143,1609,98659,84024,-63776,98696,84021,-63579,98679,83774,-63474,98620,83961,-63622,98721,83457,-63630,98676,83715,-63602,98577,84608,-63453,98774,83213,-63814
5600,-51437,99985,-48549,11835,44073,-55820,-61,-1143,1609,98772,84172,-64685,98807,84170,-64491,98792,83922,-64390,98735,84108,-64532,98832,83607,-64543,98788,83863,-64515,98693,84753,-64364,98882,83366,-64726
5650,-53045,99935,-46892,10768,44701,-55452,-61,-1143,1609,98880,84314,-65585,98913,84312,-65394,98899,84063,-65296,98844,84248,-65433,98937,83751,-65447,98896,84005,-65418,98804,84892,-65266,98985,83512,-65627
5700,-54633,99851,-45219,9698,45312,-55063,-61,-1143,1609,98982,84449,-66474,99014,84449,-66287,99002,84198,-66192,98949,84382,-66323,99037,83888,-66340,98998,84141,-66311,98910,85024,-66158,99082,83652,-66519
5750,-56202,99731,-43530,8626,45907,-54655,-61,-1143,1609,99080,84579,-67353,99110,84580,-67170,99099,84328,-67078,99049,84511,-67204,99133,84020,-67224,99095,84271,-67194,99011,85151,-67041,99175,83786,-67400
5800,-57751,99575,-41825,7552,46484,-54228,-61,-1143,1609,99172,84703,-68223,99201,84706,-68043,99191,84452,-67954,99143,84634,-68074,99223,84147,-68097,99187,84396,-68067,99107,85273,-67914,99263,83915,-68271
